index,date,add,district,lng,lat,date_scale,rolling_date
58650,2022-04-10,嘉定区新徕路468号,嘉定,121.21,31.41,21.0,2022-04-12
58688,2022-04-10,嘉定区竹笛路388弄,嘉定,121.23,31.37,21.0,2022-04-12
58692,2022-04-10,金山区河沿街83号,金山,121.01,30.89,21.0,2022-04-12
58694,2022-04-10,金山区金展路1356弄,金山,121.32,30.87,21.0,2022-04-12
58704,2022-04-10,金山区亭枫公路5899号,金山,121.1,30.88,21.0,2022-04-12
58706,2022-04-10,金山区西门街道4103号,金山,121.3,30.73,21.0,2022-04-12
58714,2022-04-10,松江区北松公路6700弄,松江,121.27,31.01,21.0,2022-04-12
58894,2022-04-10,松江区鲁星村,松江,121.09,30.95,21.0,2022-04-12
58901,2022-04-10,松江区民强路298号,松江,121.3,31.05,21.0,2022-04-12
58960,2022-04-10,松江区莘砖公路399弄,松江,121.32,31.09,21.0,2022-04-12
58965,2022-04-10,松江区施惠路128号,松江,121.26,31.04,21.0,2022-04-12
58978,2022-04-10,松江区松卫北路6700弄,松江,121.26,30.97,21.0,2022-04-12
58984,2022-04-10,松江区同乐路399号,松江,121.27,31.09,21.0,2022-04-12
59013,2022-04-10,松江区祥严路258弄,松江,121.26,31.13,21.0,2022-04-12
59023,2022-04-10,松江区新龚村,松江,121.21,30.93,21.0,2022-04-12
59025,2022-04-10,松江区新泾村,松江,121.33,31.05,21.0,2022-04-12
59044,2022-04-10,松江区兴旺村,松江,121.13,30.95,21.0,2022-04-12
59073,2022-04-10,松江区长胜村,松江,121.19,30.97,21.0,2022-04-12
59151,2022-04-10,青浦区华青路828号,青浦,121.13,31.17,21.0,2022-04-12
59170,2022-04-10,青浦区金字圩路585弄,青浦,121.17,31.09,21.0,2022-04-12
59208,2022-04-10,青浦区青赵公路4429号,青浦,121.07,31.21,21.0,2022-04-12
59258,2022-04-10,青浦区新胜路155号,青浦,121.1,31.19,21.0,2022-04-12
59280,2022-04-10,青浦区姚家浜路350号,青浦,121.16,31.24,21.0,2022-04-12
59281,2022-04-10,青浦区业辉路199弄,青浦,121.23,31.14,21.0,2022-04-12
59292,2022-04-10,青浦区赵屯浦路380弄,青浦,121.08,31.15,21.0,2022-04-12
59315,2022-04-10,奉贤区朝阳新村,奉贤,121.51,30.9,21.0,2022-04-12
59320,2022-04-10,奉贤区工业路118号,奉贤,121.54,30.99,21.0,2022-04-12
59328,2022-04-10,奉贤区浦星公路9618号,奉贤,121.53,30.84,21.0,2022-04-12
59331,2022-04-10,奉贤区市河路40号,奉贤,121.65,30.94,21.0,2022-04-12
59338,2022-04-10,崇明区永发村,崇明,121.83,31.36,21.0,2022-04-12
59339,2022-04-10,崇明区兴隆村,崇明,121.85,31.31,21.0,2022-04-12
59355,2022-04-11,浦东新区北泐村,浦东新,121.79,30.93,22.0,2022-04-12
59411,2022-04-11,浦东新区长江村,浦东新,121.8,31.05,22.0,2022-04-12
59473,2022-04-11,浦东新区川图路300号,浦东新,121.71,31.15,22.0,2022-04-12
59492,2022-04-11,浦东新区创业路66弄,浦东新,121.61,31.15,22.0,2022-04-12
59607,2022-04-11,浦东新区二团村,浦东新,121.75,31.01,22.0,2022-04-12
59622,2022-04-11,浦东新区丰产村,浦东新,121.85,30.98,22.0,2022-04-12
59837,2022-04-11,浦东新区环湖北三路403号,浦东新,121.93,30.91,22.0,2022-04-12
59897,2022-04-11,浦东新区金光村朱尤陆家宅,浦东新,121.64,31.3,22.0,2022-04-12
59950,2022-04-11,浦东新区九曲村,浦东新,121.72,31.13,22.0,2022-04-12
60000,2022-04-11,浦东新区栏杆村孙家队徐家宅,浦东新,121.87,30.99,22.0,2022-04-12
60104,2022-04-11,浦东新区路北村,浦东新,121.85,30.96,22.0,2022-04-12
60162,2022-04-11,浦东新区明华村,浦东新,121.7,31.09,22.0,2022-04-12
60214,2022-04-11,浦东新区牌楼村西曹家宅,浦东新,121.6,30.98,22.0,2022-04-12
60268,2022-04-11,浦东新区浦三路4399号工地生活区,浦东新,121.55,31.13,22.0,2022-04-12
60314,2022-04-11,浦东新区桥西村,浦东新,121.81,31.02,22.0,2022-04-12
60462,2022-04-11,浦东新区石西村,浦东新,121.85,30.95,22.0,2022-04-12
60631,2022-04-11,浦东新区新春村东姚家宅,浦东新,121.66,31.1,22.0,2022-04-12
60671,2022-04-11,浦东新区新一村,浦东新,121.84,30.94,22.0,2022-04-12
60681,2022-04-11,浦东新区秀浦路3999弄,浦东新,121.64,31.13,22.0,2022-04-12
60693,2022-04-11,浦东新区徐桥村,浦东新,121.73,31.02,22.0,2022-04-12
60696,2022-04-11,浦东新区薛洪村,浦东新,121.82,31.09,22.0,2022-04-12
62564,2022-04-11,普陀区武威路2358号,普陀,121.33,31.28,22.0,2022-04-12
63748,2022-04-11,宝山区潘桥路308号,宝山,121.32,31.46,22.0,2022-04-12
63994,2022-04-11,闵行区东川路500号,闵行,121.45,31.03,22.0,2022-04-12
64002,2022-04-11,闵行区东佳路18号,闵行,121.54,31.11,22.0,2022-04-12
64017,2022-04-11,闵行区都会路909号,闵行,121.43,31.05,22.0,2022-04-12
64149,2022-04-11,闵行区华宁路4018弄,闵行,121.37,31.07,22.0,2022-04-12
64164,2022-04-11,闵行区纪王村,闵行,121.27,31.24,22.0,2022-04-12
64210,2022-04-11,闵行区昆阳路1600号,闵行,121.37,31.01,22.0,2022-04-12
64233,2022-04-11,闵行区莲花南路2899号,闵行,121.43,31.06,22.0,2022-04-12
64332,2022-04-11,闵行区茜昆路888号,闵行,121.35,31.04,22.0,2022-04-12
64360,2022-04-11,闵行区疏影路1155号,闵行,121.35,31.12,22.0,2022-04-12
64373,2022-04-11,闵行区双柏路518号,闵行,121.45,31.09,22.0,2022-04-12
64496,2022-04-11,闵行区永南路711弄,闵行,121.55,30.99,22.0,2022-04-12
64536,2022-04-11,闵行区颛兴东路1398号,闵行,121.41,31.07,22.0,2022-04-12
64550,2022-04-11,嘉定区博学路89号,嘉定,121.31,31.34,22.0,2022-04-12
64612,2022-04-11,金山区邓桥路655弄,金山,121.38,30.79,22.0,2022-04-12
64650,2022-04-11,松江区东栅路156弄,松江,121.12,30.99,22.0,2022-04-12
64727,2022-04-11,松江区马桥村,松江,121.28,30.91,22.0,2022-04-12
64730,2022-04-11,松江区民益路68号,松江,121.29,31.04,22.0,2022-04-12
64820,2022-04-11,松江区玉树路1265号,松江,121.21,30.99,22.0,2022-04-12
64830,2022-04-11,松江区中心路139号,松江,121.24,30.89,22.0,2022-04-12
64932,2022-04-11,奉贤区分水墩村,奉贤,121.66,30.95,22.0,2022-04-12
64947,2022-04-11,奉贤区申隆二村,奉贤,121.56,30.89,22.0,2022-04-12
64950,2022-04-11,奉贤区新塘村,奉贤,121.48,30.87,22.0,2022-04-12
64951,2022-04-11,奉贤区沿浦路200号,奉贤,121.42,30.99,22.0,2022-04-12
64953,2022-04-11,奉贤区庄良路646号,奉贤,121.4,30.89,22.0,2022-04-12
64957,2022-04-11,崇明区四滧村,崇明,121.66,31.53,22.0,2022-04-12
64959,2022-04-11,崇明区陈彷公路91号,崇明,121.81,31.5,22.0,2022-04-12
64961,2022-04-11,崇明区合作路851弄,崇明,121.78,31.35,22.0,2022-04-12
65038,2022-04-12,浦东新区长路村,浦东新,121.78,31.07,23.0,2022-04-12
65087,2022-04-12,浦东新区成一村,浦东新,121.84,31.06,23.0,2022-04-12
65238,2022-04-12,浦东新区东钟文宅,浦东新,121.65,31.32,23.0,2022-04-12
65493,2022-04-12,浦东新区金明村,浦东新,121.62,31.23,23.0,2022-04-12
65520,2022-04-12,浦东新区竟新村,浦东新,121.81,31.09,23.0,2022-04-12
65681,2022-04-12,浦东新区凌路村,浦东新,121.78,31.1,23.0,2022-04-12
65770,2022-04-12,浦东新区南泐村,浦东新,121.79,30.91,23.0,2022-04-12
65972,2022-04-12,浦东新区三吉村,浦东新,121.72,31.11,23.0,2022-04-12
66062,2022-04-12,浦东新区檀香村,浦东新,121.6,31.01,23.0,2022-04-12
66343,2022-04-12,浦东新区怡园村,浦东新,121.62,31.12,23.0,2022-04-12
66414,2022-04-12,浦东新区友爱村,浦东新,121.77,31.02,23.0,2022-04-12
68780,2022-04-12,虹口区新建路145号,虹口,121.29,30.8,23.0,2022-04-12
69600,2022-04-12,闵行区华锦路291号,闵行,121.37,31.05,23.0,2022-04-12
69606,2022-04-12,闵行区华翔路3661号,闵行,121.31,31.2,23.0,2022-04-12
69614,2022-04-12,闵行区黄坪路188号,闵行,121.38,31.01,23.0,2022-04-12
69766,2022-04-12,闵行区梅莲路333弄,闵行,121.44,31.07,23.0,2022-04-12
69893,2022-04-12,闵行区望海村,闵行,121.34,31.02,23.0,2022-04-12
69894,2022-04-12,闵行区为民村,闵行,121.51,31.11,23.0,2022-04-12
70073,2022-04-12,闵行区紫凤路350号,闵行,121.46,31.03,23.0,2022-04-12
70126,2022-04-12,嘉定区大治路668弄,嘉定,121.29,31.37,23.0,2022-04-12
70191,2022-04-12,嘉定区嘉唐公路66弄,嘉定,121.23,31.46,23.0,2022-04-12
70327,2022-04-12,嘉定区周泾村,嘉定,121.15,31.34,23.0,2022-04-12
70332,2022-04-12,金山区秀洲村,金山,121.17,30.91,23.0,2022-04-12
70367,2022-04-12,松江区鼎松路文俊路工地,松江,121.15,31.04,23.0,2022-04-12
70375,2022-04-12,松江区富永路425弄,松江,121.22,30.99,23.0,2022-04-12
70434,2022-04-12,松江区昆港公路357号,松江,121.15,31.0,23.0,2022-04-12
70534,2022-04-12,松江区新浜村,松江,121.07,30.92,23.0,2022-04-12
70545,2022-04-12,松江区新松路1150弄,松江,121.13,31.0,23.0,2022-04-12
70547,2022-04-12,松江区新镇村,松江,121.13,31.09,23.0,2022-04-12
70574,2022-04-12,松江区周家浜村,松江,121.12,31.02,23.0,2022-04-12
70643,2022-04-12,青浦区莲龚路,青浦,120.97,31.03,23.0,2022-04-12
70660,2022-04-12,青浦区青湖路789弄,青浦,121.14,31.14,23.0,2022-04-12
70665,2022-04-12,青浦区沙淀中路100弄,青浦,121.04,31.11,23.0,2022-04-12
70678,2022-04-12,青浦区万隆村,青浦,121.08,31.11,23.0,2022-04-12
70680,2022-04-12,青浦区西岑支路,青浦,120.98,31.07,23.0,2022-04-12
70682,2022-04-12,青浦区新丹路358号,青浦,121.18,31.18,23.0,2022-04-12
70736,2022-04-12,奉贤区浦灵路1328号,奉贤,121.41,30.97,23.0,2022-04-12
36775,2022-04-07,浦东新区仓房村仓房港,浦东新,121.52,31.36,18.0,2022-04-13
36915,2022-04-07,浦东新区大众中心村,浦东新,121.63,31.23,18.0,2022-04-13
37001,2022-04-07,浦东新区范桥村,浦东新,121.63,31.06,18.0,2022-04-13
37029,2022-04-07,浦东新区高城路200弄,浦东新,121.57,31.33,18.0,2022-04-13
37042,2022-04-07,浦东新区公平村,浦东新,121.82,30.93,18.0,2022-04-13
37076,2022-04-07,浦东新区观海路1118弄,浦东新,121.78,31.06,18.0,2022-04-13
37082,2022-04-07,浦东新区光明村施家宅,浦东新,121.82,31.03,18.0,2022-04-13
37232,2022-04-07,浦东新区环东中心村桥弄开源宅,浦东新,121.65,31.18,18.0,2022-04-13
37233,2022-04-07,浦东新区环湖北二路150弄,浦东新,121.94,30.91,18.0,2022-04-13
37509,2022-04-07,浦东新区龙东大道1号,浦东新,121.58,31.21,18.0,2022-04-13
37519,2022-04-07,浦东新区龙叶村叶家角,浦东新,121.52,31.37,18.0,2022-04-13
37525,2022-04-07,浦东新区陆路村,浦东新,121.79,31.05,18.0,2022-04-13
37527,2022-04-07,浦东新区路南村,浦东新,121.86,30.96,18.0,2022-04-13
37585,2022-04-07,浦东新区民治村,浦东新,121.63,31.11,18.0,2022-04-13
37667,2022-04-07,浦东新区彭庙村,浦东新,121.79,30.89,18.0,2022-04-13
37786,2022-04-07,浦东新区勤益村南顾家宅,浦东新,121.75,30.99,18.0,2022-04-13
37809,2022-04-07,浦东新区庆星村夏家宅,浦东新,121.86,30.95,18.0,2022-04-13
37815,2022-04-07,浦东新区人民西路1533弄,浦东新,121.73,31.05,18.0,2022-04-13
37861,2022-04-07,浦东新区沙东村,浦东新,121.61,31.06,18.0,2022-04-13
37926,2022-04-07,浦东新区双桥路1139弄,浦东新,121.62,31.28,18.0,2022-04-13
37987,2022-04-07,浦东新区洼港村,浦东新,121.88,30.99,18.0,2022-04-13
38073,2022-04-07,浦东新区先锋村西周家宅,浦东新,121.63,31.3,18.0,2022-04-13
38234,2022-04-07,浦东新区英伦路111号,浦东新,121.61,31.31,18.0,2022-04-13
38304,2022-04-07,浦东新区跃进村陶家宅,浦东新,121.68,31.12,18.0,2022-04-13
40479,2022-04-07,宝山区丰明村,宝山,121.38,31.3,18.0,2022-04-13
40580,2022-04-07,宝山区盘古路689弄,宝山,121.47,31.41,18.0,2022-04-13
40988,2022-04-07,嘉定区博园路898号,嘉定,121.28,31.26,18.0,2022-04-13
41008,2022-04-07,嘉定区昌翔路88弄,嘉定,121.34,31.31,18.0,2022-04-13
41036,2022-04-07,嘉定区方南路350弄,嘉定,121.22,31.31,18.0,2022-04-13
41115,2022-04-07,嘉定区嘉唐公路806号,嘉定,121.23,31.41,18.0,2022-04-13
41159,2022-04-07,嘉定区浏翔公路699号,嘉定,121.33,31.31,18.0,2022-04-13
41190,2022-04-07,嘉定区前曹公路699号,嘉定,121.3,31.45,18.0,2022-04-13
41192,2022-04-07,嘉定区嘉松北路3598号,嘉定,121.21,31.33,18.0,2022-04-13
41227,2022-04-07,嘉定区翔方公路375弄,嘉定,121.26,31.3,18.0,2022-04-13
41287,2022-04-07,金山区龙跃村,金山,121.25,30.82,18.0,2022-04-13
41289,2022-04-07,金山区南亭公路6158号,金山,121.33,30.88,18.0,2022-04-13
41293,2022-04-07,金山区水库村,金山,121.4,30.82,18.0,2022-04-13
41294,2022-04-07,金山区亭卫南路399弄,金山,121.37,30.73,18.0,2022-04-13
41299,2022-04-07,松江区百鸟村,松江,121.24,31.08,18.0,2022-04-13
41330,2022-04-07,松江区东宝路11号,松江,121.27,31.02,18.0,2022-04-13
41431,2022-04-07,松江区刘家山村,松江,121.16,31.08,18.0,2022-04-13
41442,2022-04-07,松江区明业路100号,松江,121.19,31.12,18.0,2022-04-13
41502,2022-04-07,松江区松蒸公路888号,松江,121.17,31.0,18.0,2022-04-13
41504,2022-04-07,松江区塔闵路1751弄,松江,121.26,30.98,18.0,2022-04-13
41587,2022-04-07,青浦区北青公路521号,青浦,121.21,31.19,18.0,2022-04-13
41615,2022-04-07,青浦区古石村,青浦,121.08,31.17,18.0,2022-04-13
41625,2022-04-07,青浦区华隆路1758弄,青浦,121.21,31.22,18.0,2022-04-13
41634,2022-04-07,青浦区华徐公路3029弄,青浦,121.25,31.21,18.0,2022-04-13
41647,2022-04-07,青浦区京华路,青浦,121.0,30.96,18.0,2022-04-13
41663,2022-04-07,青浦区绿湖路799弄,青浦,121.02,31.11,18.0,2022-04-13
41674,2022-04-07,青浦区庆丰村,青浦,121.0,31.09,18.0,2022-04-13
41688,2022-04-07,青浦区王仙村,青浦,121.15,31.11,18.0,2022-04-13
41689,2022-04-07,青浦区西大盈港二路,青浦,121.09,31.2,18.0,2022-04-13
41706,2022-04-07,青浦区新团路518号,青浦,121.15,31.18,18.0,2022-04-13
41709,2022-04-07,青浦区新园路,青浦,121.13,31.2,18.0,2022-04-13
41757,2022-04-07,奉贤区海兴路479号,奉贤,121.6,30.86,18.0,2022-04-13
41785,2022-04-07,奉贤区展园路303弄,奉贤,121.48,30.93,18.0,2022-04-13
41791,2022-04-07,崇明区前卫支路171号,崇明,121.72,31.39,18.0,2022-04-13
41797,2022-04-07,崇明区惠中村,崇明,121.67,31.61,18.0,2022-04-13
41798,2022-04-07,崇明区六滧村,崇明,121.72,31.51,18.0,2022-04-13
41799,2022-04-07,崇明区八滧村,崇明,121.76,31.48,18.0,2022-04-13
41850,2022-04-08,浦东新区仓房村张家宅,浦东新,121.51,31.37,19.0,2022-04-13
41892,2022-04-08,浦东新区陈店村,浦东新,121.8,30.95,19.0,2022-04-13
41947,2022-04-08,浦东新区春雷村北夏家宅,浦东新,121.66,30.99,19.0,2022-04-13
41955,2022-04-08,浦东新区大团镇果园村,浦东新,121.73,30.98,19.0,2022-04-13
42119,2022-04-08,浦东新区海基三路海洋四路交界口工地生活区,浦东新,121.92,30.87,19.0,2022-04-13
42154,2022-04-08,浦东新区航西村,浦东新,121.59,31.02,19.0,2022-04-13
42319,2022-04-08,浦东新区民唐路秦家港路交界口工地生活区,浦东新,121.65,31.26,19.0,2022-04-13
42494,2022-04-08,浦东新区勤益村西张宅,浦东新,121.51,31.35,19.0,2022-04-13
42593,2022-04-08,浦东新区邵村村,浦东新,121.74,31.0,19.0,2022-04-13
42638,2022-04-08,浦东新区天花庵村北王家队北王家宅,浦东新,121.65,31.19,19.0,2022-04-13
42788,2022-04-08,浦东新区新星村黄家圈,浦东新,121.71,31.26,19.0,2022-04-13
42809,2022-04-08,浦东新区宣治村,浦东新,121.69,31.02,19.0,2022-04-13
42856,2022-04-08,浦东新区耀元路228弄,浦东新,121.47,31.17,19.0,2022-04-13
42883,2022-04-08,浦东新区永乐村曹家油车,浦东新,121.64,31.28,19.0,2022-04-13
42982,2022-04-08,浦东新区直二村三埭头,浦东新,121.65,31.09,19.0,2022-04-13
44580,2022-04-08,长宁区虹桥路1980弄,长宁,121.38,31.2,19.0,2022-04-13
45645,2022-04-08,宝山区富联路1188号,宝山,121.4,31.37,19.0,2022-04-13
45710,2022-04-08,宝山区海红村,宝山,121.38,31.46,19.0,2022-04-13
45715,2022-04-08,宝山区海陆村,宝山,121.39,31.46,19.0,2022-04-13
45728,2022-04-08,宝山区鹤岗路288号,宝山,121.49,31.36,19.0,2022-04-13
45884,2022-04-08,宝山区克东路9号,宝山,121.46,31.41,19.0,2022-04-13
45899,2022-04-08,宝山区罗北路688号,宝山,121.38,31.45,19.0,2022-04-13
45969,2022-04-08,宝山区潘泾路3998号,宝山,121.35,31.45,19.0,2022-04-13
46034,2022-04-08,宝山区石太路2160号,宝山,121.36,31.44,19.0,2022-04-13
46131,2022-04-08,宝山区塘湾村,宝山,121.32,31.49,19.0,2022-04-13
46165,2022-04-08,宝山区同济路3521号,宝山,121.46,31.42,19.0,2022-04-13
46199,2022-04-08,宝山区杨北路185弄,宝山,121.41,31.39,19.0,2022-04-13
46325,2022-04-08,宝山区朱家店村,宝山,121.38,31.39,19.0,2022-04-13
46442,2022-04-08,闵行区汇红村,闵行,121.54,31.02,19.0,2022-04-13
46444,2022-04-08,闵行区纪翟路1135弄58支弄,闵行,121.29,31.22,19.0,2022-04-13
46458,2022-04-08,闵行区金丰路777弄,闵行,121.28,31.2,19.0,2022-04-13
46672,2022-04-08,嘉定区北陈路320号,嘉定,121.32,31.33,19.0,2022-04-13
46718,2022-04-08,嘉定区澄浏中路3380弄,嘉定,121.28,31.39,19.0,2022-04-13
46730,2022-04-08,嘉定区大治路445弄,嘉定,121.3,31.38,19.0,2022-04-13
46875,2022-04-08,嘉定区科盛路2165号,嘉定,121.32,31.36,19.0,2022-04-13
46884,2022-04-08,嘉定区立新路80弄,嘉定,121.29,31.39,19.0,2022-04-13
47039,2022-04-08,金山区九龙村,金山,121.38,30.75,19.0,2022-04-13
47066,2022-04-08,松江区辰花路387号,松江,121.25,31.07,19.0,2022-04-13
47188,2022-04-08,松江区李高路99号,松江,121.32,31.02,19.0,2022-04-13
47190,2022-04-08,松江区连富路858号,松江,121.3,31.11,19.0,2022-04-13
47278,2022-04-08,松江区新松江路1111弄,松江,121.22,31.04,19.0,2022-04-13
47281,2022-04-08,松江区新宅村,松江,121.14,31.07,19.0,2022-04-13
47314,2022-04-08,松江区中心路501弄,松江,121.33,31.11,19.0,2022-04-13
47317,2022-04-08,松江区洙桥村,松江,121.11,30.96,19.0,2022-04-13
47344,2022-04-08,青浦区横一路88号,青浦,121.15,31.19,19.0,2022-04-13
47354,2022-04-08,青浦区纪翟路1455弄,青浦,121.28,31.23,19.0,2022-04-13
47372,2022-04-08,青浦区钱盛村,青浦,120.98,31.02,19.0,2022-04-13
47373,2022-04-08,青浦区清河湾路425弄,青浦,121.09,31.17,19.0,2022-04-13
47382,2022-04-08,青浦区田山庄村,青浦,120.95,31.05,19.0,2022-04-13
47386,2022-04-08,青浦区西岑村,青浦,120.96,31.07,19.0,2022-04-13
47387,2022-04-08,青浦区西岑街,青浦,120.97,31.07,19.0,2022-04-13
47418,2022-04-08,青浦区张巷村,青浦,121.07,31.08,19.0,2022-04-13
47423,2022-04-08,青浦区贞溪北路,青浦,121.08,30.99,19.0,2022-04-13
47433,2022-04-08,奉贤区大叶公路5555号,奉贤,121.52,30.98,19.0,2022-04-13
47440,2022-04-08,奉贤区航谊路8号,奉贤,121.46,30.95,19.0,2022-04-13
47455,2022-04-08,奉贤区西纬四路9号,奉贤,121.39,30.94,19.0,2022-04-13
47472,2022-04-08,崇明区东河沿,崇明,121.4,31.64,19.0,2022-04-13
47546,2022-04-09,浦东新区沧海路天骄路交界口工地生活区,浦东新,121.84,30.85,20.0,2022-04-13
47678,2022-04-09,浦东新区纯新村鲍家宅,浦东新,121.75,31.12,20.0,2022-04-13
47679,2022-04-09,浦东新区纯新村东吴家宅,浦东新,121.7,31.14,20.0,2022-04-13
47825,2022-04-09,浦东新区丰乐村,浦东新,121.69,31.07,20.0,2022-04-13
47836,2022-04-09,浦东新区港北村,浦东新,121.85,31.03,20.0,2022-04-13
47841,2022-04-09,浦东新区高东新路500弄,浦东新,121.62,31.34,20.0,2022-04-13
47854,2022-04-09,浦东新区高青西路667弄,浦东新,121.47,31.15,20.0,2022-04-13
47895,2022-04-09,浦东新区归泾村沈家队沈家宅,浦东新,121.48,31.14,20.0,2022-04-13
47902,2022-04-09,浦东新区海基五路海洋六路交界口工地生活区,浦东新,121.92,30.86,20.0,2022-04-13
48016,2022-04-09,浦东新区沪南公路4518号,浦东新,121.58,31.08,20.0,2022-04-13
48140,2022-04-09,浦东新区金陵村,浦东新,121.78,30.99,20.0,2022-04-13
48188,2022-04-09,浦东新区久丰村,浦东新,121.47,31.14,20.0,2022-04-13
48377,2022-04-09,浦东新区凌桥村韩家角西,浦东新,121.53,31.37,20.0,2022-04-13
48392,2022-04-09,浦东新区龙港村,浦东新,121.86,30.91,20.0,2022-04-13
48397,2022-04-09,浦东新区龙桥村南杨家宅,浦东新,121.51,31.09,20.0,2022-04-13
48735,2022-04-09,浦东新区人民塘路龙东支路交界口工地生活区,浦东新,121.74,31.25,20.0,2022-04-13
48737,2022-04-09,浦东新区人南村,浦东新,121.63,31.14,20.0,2022-04-13
48867,2022-04-09,浦东新区书院镇新北村,浦东新,121.86,30.94,20.0,2022-04-13
48911,2022-04-09,浦东新区塘路村,浦东新,121.79,31.06,20.0,2022-04-13
48916,2022-04-09,浦东新区桃园村,浦东新,121.86,30.99,20.0,2022-04-13
48975,2022-04-09,浦东新区邬店村,浦东新,121.83,30.98,20.0,2022-04-13
49009,2022-04-09,浦东新区西新村大圩,浦东新,121.52,31.35,20.0,2022-04-13
